132703643,2,1057,2013,2548,78118,2,1057
148122995,2,1057,0,2786,54622,2,1057
160732893,2,1057,2012,2548,82524,2,1057
165782043,2,1057,0,2548,55715,2,1057
187004741,2,314,0,1096,3288,2,314
194407345,2,1057,0,2786,81300,2,1057
203914098,2,1057,2014,2548,82524,2,1057
223271613,2,1057,0,2548,35363,2,1057
229790421,2,1057,2007,2786,83415,2,1057
231259904,2,1057,2013,2548,28004,2,1057
338074751,2,1057,0,2786,83415,2,1057
344510683,2,1057,2016,2548,82524,2,1057
364825421,2,1057,0,2786,81300,2,1057
13819880,2,1057,2012,2786,37652,2,1057
15401472,2,1057,2012,2548,35464,2,1057
21212868,2,1057,2009,39528,86809,2,1057
68028133,2,1057,2009,2548,6104,2,1057
144361973,2,1057,2011,2786,37652,2,1057
153301087,2,1057,0,2786,83415,2,1057
162656090,2,1057,2013,2548,6104,2,1057
164856649,2,1057,2010,2548,6104,2,1057
165994296,2,314,2015,2786,12452,2,1057
201362853,2,1507888,0,2548,35363,2,1057
267134193,2,1057,2011,2548,35363,2,1057
315100079,2,1057,2013,2548,28066,2,1057
7375371,2,1057,2006,2786,76457,2,1057
7532916,2,1057,2007,2548,6104,2,1057
7796874,2,1057,2011,2548,6104,2,1057
7983107,2,1057,2009,2548,6104,2,1057
10299600,2,1057,2004,2548,55715,2,1057
10676047,2,1057,2010,2786,37652,2,1057
12920240,2,1057,2010,2786,37652,2,1057
13271357,2,1057,2010,2786,76457,2,1057
13271357,2,1057,2010,2786,37652,2,1057
14585109,2,1057,2011,2548,35363,2,1057
16973119,2,1057,0,2786,37652,2,1057
17859322,2,1057,2007,2548,55715,2,1057
20369510,2,1057,2004,2786,76457,2,1057
20958952,2,1057,2010,2786,37652,2,1057
23665890,2,1057,2000,18628,86696,2,1057
30913201,2,1057,2010,2548,82524,2,1057
39678508,2,1057,2013,2548,56949,2,1057
49509017,2,1057,0,2786,37652,2,1057
51697107,2,1057,2003,2786,37652,2,1057
62299961,2,1057,2007,2548,56949,2,1057
85629045,2,1057,2010,2548,82524,2,1057
86723837,2,1057,2011,2786,37652,2,1057
125785210,2,1057,2008,2548,82524,2,1057
137421727,2,1057,0,2548,6104,2,1057
142927052,2,1057,2010,2786,37652,2,1057
144017552,2,0,0,2786,76457,2,1057
153063502,2,1057,2012,2548,6104,2,1057
158510692,2,1057,2016,2548,12612,2,1057
159429521,2,1057,0,2548,6104,2,1057
176087928,2,1057,2003,21185,38643,2,1057
179222184,2,1057,0,2548,6104,2,1057
186456809,2,1057,2008,2786,54622,2,1057
189919655,2,1057,0,2548,82524,2,1057
199657959,2,1057,2012,2548,6104,2,1057
230275098,2,1057,2002,2548,56949,2,1057
301636159,2,1057,2012,2548,6104,2,1057
360680986,2,1057,2020,2548,42556,2,1057
9457419,2,1057,0,2548,49971,2,1057
10524308,2,314,2016,2881,1779633,2,314
14874342,2,1057,2012,2786,76457,2,1057
15032167,2,1057,0,24349,1331522,2,1057
19442899,2,1057,2012,2548,82524,2,1057
23677086,2,1057,2013,2786,83419,2,1057
24552465,2,1057,0,2548,56949,2,1057
24552465,2,1057,0,2548,55715,2,1057
35047591,2,1057,0,2548,56949,2,1057
35285499,2,314,2016,2548,56949,2,1057
62585571,2,1057,0,18628,33357,2,1057
68952725,2,1057,0,24349,2211643,2,1057
82112427,2,1057,0,2548,56949,2,1057
124304928,2,1057,2015,2786,83417,2,1057
133655885,2,0,0,2786,81300,2,1057
134273818,2,1057,0,2786,81300,2,1057
135018173,1,78,2009,1096,6163,2,314
143554695,2,1057,0,2548,6104,2,1057
153201941,2,1057,2015,2548,28004,2,1057
159793628,2,1057,0,2548,6104,2,1057
182146256,2,1057,2016,2786,6638,2,1057
196422410,2,1057,2007,2548,35363,2,1057
206942926,2,1057,2004,2548,82524,2,1057
222630483,2,1057,0,18628,33357,2,1057
226498117,2,0,0,2786,54622,2,1057
253339952,2,1057,0,2548,82525,2,1057
257330048,2,1057,2005,2548,35464,2,1057
264331243,2,1057,2011,2548,35363,2,1057
270654948,2,1057,0,2786,83415,2,1057
271145909,2,1057,2007,2548,28066,2,1057
284016278,2,1057,2012,2548,82522,2,1057
317431893,2,1057,2009,2548,6104,2,1057
7577079,2,1057,2011,2786,54622,2,1057
7875777,2,1057,2010,2786,83415,2,1057
7875777,2,1057,2011,2786,925005,2,1057
9244420,2,1057,0,2548,82524,2,1057
9378055,2,1057,2010,2548,72667,2,1057
11531825,2,1057,2010,2786,6638,2,1057
22104696,2,1057,2010,2786,37652,2,1057
22921142,2,1057,0,2786,37652,2,1057
23473304,2,1057,0,2786,37652,2,1057
27553208,2,1057,2010,2548,82525,2,1057
33212838,2,1057,2010,39528,86809,2,1057
50453839,2,1057,0,2786,76457,2,1057
110609637,2,1057,2008,21185,79363,2,1057
132888611,2,1057,2016,2548,28004,2,1057
138627706,2,1057,0,39528,86809,2,1057
140407965,2,1057,0,2548,35363,2,1057
157019260,2,314,2015,2548,72667,2,1057
157389691,2,1057,0,2786,6638,2,1057
160806284,2,1057,2012,2548,6104,2,1057
166142056,2,1057,0,2786,83415,2,1057
185043179,2,1057,2009,2548,6104,2,1057
190094963,2,1057,2012,2548,12612,2,1057
205450523,2,1057,0,2548,55715,2,1057
219792978,2,1057,2009,2548,2175724,2,1057
254825162,2,1057,0,2786,54622,2,1057
257978491,2,1057,2011,2548,2175724,2,1057
277774846,2,1057,2014,2548,55715,2,1057
7567734,2,1057,0,2548,6104,2,1057
8622506,2,314,2014,1096,7965,2,314
12905157,2,314,2013,2548,55715,2,1057
14417360,2,1057,2013,2786,83417,2,1057
14491784,2,1057,0,2786,83419,2,1057
14958701,2,1057,2008,2786,37652,2,1057
15028011,2,1057,2006,2786,76457,2,1057
21526271,2,1057,2002,2548,55715,2,1057
22733509,2,1057,2014,18628,86696,2,1057
23732553,2,1057,2004,2786,83417,2,1057
28328330,2,1057,2014,2786,54622,2,1057
36509041,2,1057,2012,2548,6104,2,1057
47105472,2,1057,2013,2786,74708,2,1057
53191271,2,1057,2011,2786,74708,2,1057
56614303,2,0,2009,2548,82524,2,1057
73727223,1,1,2010,2786,24700,2,1057
83480341,2,1507888,2009,18628,41698,2,1057
119015135,2,0,2011,2548,6104,2,1057
137331001,2,1057,2012,2548,6104,2,1057
142417696,2,1057,2009,39528,86809,2,1057
156678159,2,1057,2017,2548,28066,2,1057
166933509,2,1057,0,2548,35464,2,1057
173953039,2,1057,2002,2548,12612,2,1057
273810283,2,1057,2011,2548,6104,2,1057
289794554,2,1057,0,2548,55715,2,1057
292536208,2,1057,0,2548,56949,2,1057
329528918,2,1057,2012,2548,82524,2,1057
329528918,2,1057,0,2548,56949,2,1057
42951073,2,1057,2003,2548,12612,2,1057
69324082,2,1507743,2003,2548,12612,2,1057
71121800,2,1057,2003,2548,12612,2,1057
216476603,2,1057,2005,2548,6104,2,1057
271574481,2,1057,2003,2548,12612,2,1057
4325335,2,1057,0,2548,55715,2,1057
11515385,2,1057,2003,2548,72667,2,1057
15600288,2,1057,0,18628,52529,2,1057
16344425,2,314,0,2881,24412,2,314
17750471,2,5974,0,2548,56949,2,1057
21177904,2,1513171,2014,2548,72667,2,1057
24196310,2,12358,0,2548,72667,2,1057
24196310,2,12358,0,761128,1680067,2,0
27384915,2,1057,2014,2786,37652,2,1057
27845813,2,1462,0,2786,6638,2,1057
29131539,2,1057,0,2548,72667,2,1057
29554864,2,1057,0,2548,72667,2,1057
37256865,2,1057,2014,2548,72667,2,1057
37459841,2,1057,2015,2548,72667,2,1057
41272351,2,1057,2013,2548,72667,2,1057
44841751,2,1462,0,18628,52529,2,1057
47855955,2,1057,0,2548,6104,2,1057
61791704,2,1057,1992,2548,72667,2,1057
63843581,2,314,2016,2881,24412,2,314
90062964,2,1057,0,39528,86809,2,1057
113584355,2,1057,0,2548,72667,2,1057
113584355,2,1057,0,2548,46218,2,1057
132671089,2,1057,2017,2548,72667,2,1057
135270787,2,1057,0,2548,2175724,2,1057
135560817,2,1057,0,2548,72667,2,1057
151696257,2,1057,0,2548,72667,2,1057
154322741,2,1057,2017,2548,28066,2,1057
160273013,2,1057,2007,2548,12612,2,1057
178772931,2,1057,2013,2548,6104,2,1057
201813880,2,1057,0,2548,72667,2,1057
267518681,2,1057,2012,2786,83419,2,1057
272259826,2,1057,2005,2548,6104,2,1057
301149468,2,12358,0,2786,2138214,2,1057
326978811,2,1057,0,18628,52529,2,1057
355189690,2,1057,0,2548,72667,2,1057
11665658,2,1057,0,2548,6104,2,1057
21152142,2,0,2014,2786,54622,2,1057
21688025,2,1057,1945,39528,71743,2,1057
22382116,2,5891,0,2786,54622,2,1057
30888084,2,1057,2012,21185,79363,2,1057
32179400,2,1057,2005,2548,1059122,2,1057
32783446,2,1057,2015,2786,54622,2,1057
35703628,2,0,0,2786,54622,2,1057
41529205,2,1507888,2015,2786,54622,2,1057
41555339,2,1057,2013,2548,12612,2,1057
41555339,2,1057,2013,2548,6104,2,1057
48540203,2,1057,2015,2786,54622,2,1057
50221711,2,1057,2016,2786,74708,2,1057
51745915,2,1057,2009,2786,83414,2,1057
74056421,2,1057,0,18628,33357,2,1057
80199257,2,13570,2017,1096,2210,2,314
81916835,2,1507888,2014,2548,28004,2,1057
85710457,2,1057,2015,39528,71743,2,1057
94588462,2,1057,2013,18628,41698,2,1057
97377757,2,1057,2014,2786,54622,2,1057
130660214,2,1057,2017,2548,28004,2,1057
133318678,2,1057,2017,2548,6104,2,1057
134413132,2,1057,2012,2548,12612,2,1057
137525210,2,1057,2010,2786,37652,2,1057
147171820,2,1057,2016,2548,56949,2,1057
152224667,2,1057,0,2548,35363,2,1057
169991165,2,1057,2007,2548,56949,2,1057
191239319,2,1057,2005,2548,28004,2,1057
207199474,2,1057,0,2786,54622,2,1057
209974446,2,1057,2009,2548,35363,2,1057
210266978,2,1057,2011,2548,6104,2,1057
222052489,2,1057,0,2548,42556,2,1057
233762318,2,1057,2011,2548,82524,2,1057
247308728,2,1057,0,18628,52529,2,1057
254807611,2,0,2012,2786,37652,2,1057
303178102,2,1057,1977,2548,6104,2,1057
363657226,2,1057,0,18628,33357,2,1057
14208649,2,1057,2011,21185,56762,2,1057
14208649,2,1057,2014,2786,83419,2,1057
15809378,2,1057,0,2786,37652,2,1057
16337918,160,1515655,2014,39528,86809,2,1057
18630179,2,1057,2009,21185,56762,2,1057
18645158,2,1057,0,2786,37652,2,1057
18732860,2,1057,2015,2786,2138214,2,1057
33535018,2,1057,0,2548,82524,2,1057
33987419,2,12358,2015,761128,1680059,2,0
36608297,2,0,2015,2548,6104,2,1057
37212801,2,1057,2012,2786,83414,2,1057
49909865,2,1057,2011,2786,54622,2,1057
51871484,2,1057,2016,18628,33357,2,1057
57688675,160,1922897,2012,2786,83415,2,1057
57688675,160,1922897,2015,2548,35464,2,1057
64755450,2,0,2015,2786,12452,2,1057
75773663,2,1057,0,2786,83415,2,1057
132287311,2,1057,2016,2786,54622,2,1057
148411491,2,1057,2010,39528,71743,2,1057
153518139,2,1057,2010,2786,54622,2,1057
163116141,2,1057,0,2548,28004,2,1057
198147236,2,1057,0,24349,86707,2,1057
203924133,2,1057,2011,2548,12612,2,1057
236366268,2,1057,0,2786,54622,2,1057
7058218,2,1057,2003,2786,83415,2,1057
8466535,2,1057,2009,2786,83415,2,1057
10478339,2,1057,0,2786,83414,2,1057
13394065,2,1057,2003,18628,86696,2,1057
17389199,2,1507884,0,2548,28066,2,1057
24204536,2,1057,2011,2548,35363,2,1057
25388927,2,1057,0,2786,6638,2,1057
55528369,2,1057,2015,2548,82525,2,1057
56931025,2,1057,2004,2548,6104,2,1057
88605384,2,1057,0,2548,46218,2,1057
98224193,2,1057,2016,2548,6104,2,1057
157384648,2,1057,0,18628,33357,2,1057
162168154,2,1057,2013,2786,54622,2,1057
170850787,2,1057,2008,2548,6104,2,1057
182480988,2,1057,0,2548,56949,2,1057
185784125,2,1057,0,2548,6104,2,1057
221223332,2,1057,0,18628,33357,2,1057
243753394,2,1057,0,2548,28066,2,1057
300364486,2,1057,2009,2548,82524,2,1057
303202026,2,1057,2012,21185,38643,2,1057
2507294,2,1057,2009,39528,86797,2,1057
4499490,2,314,2012,1096,6610,2,314
5306488,2,314,2009,1096,31263,2,314
5960720,2,1057,2008,2548,55715,2,1057
6032655,2,314,2007,1096,37191,2,314
6061578,2,1057,2012,2548,56949,2,1057
8129241,2,1057,2009,2548,42556,2,1057
8140165,2,1057,2007,2548,35464,2,1057
10690127,2,1057,2007,2786,83419,2,1057
10756994,2,1057,2011,2786,83419,2,1057
11565731,2,1057,0,2786,83419,2,1057
13224889,2,1057,2014,2786,76457,2,1057
13224889,2,1057,2012,21185,56762,2,1057
13268076,2,1057,2012,2786,37652,2,1057
15668810,2,1057,0,2786,83414,2,1057
16815754,2,1559,2014,2786,76457,2,1057
17750693,2,1057,2005,2786,37652,2,1057
17897345,2,13556,2013,2786,76457,2,1057
18088096,2,2917,2015,2786,37652,2,1057
18635496,2,1057,2014,2786,2149413,2,1057
19588651,2,1057,2016,2786,37652,2,1057
20644795,2,1057,2013,2786,37652,2,1057
24297199,2,1057,0,2786,37652,2,1057
27266655,2,1057,2009,2548,78118,2,1057
27335610,2,6383,2015,2786,2138214,2,1057
30430421,2,1057,0,2786,83415,2,1057
31635372,2,4103,2015,2548,6104,2,1057
33639169,2,1057,2014,39528,71743,2,1057
51193177,2,1057,2015,2786,12452,2,1057
77311758,2,1057,0,2548,82522,2,1057
80755322,2,1057,0,2786,12452,2,1057
83923501,2,1057,2013,2548,6104,2,1057
94309096,2,1057,2010,2548,82524,2,1057
108852967,2,1057,0,2548,6104,2,1057
114593382,2,1057,2012,2786,54622,2,1057
135244206,2,1057,0,2548,46218,2,1057
136280113,2,1057,2020,761128,1680065,2,0
138661618,2,1057,2013,2786,2149413,2,1057
148115436,2,1057,0,21185,79363,2,1057
152882180,2,1057,0,2786,2149413,2,1057
154222577,2,1057,0,2786,74708,2,1057
166706469,2,1057,2012,21185,79363,2,1057
166706469,2,1057,2016,2786,37652,2,1057
174614222,2,1057,0,2786,37652,2,1057
187824350,2,1057,2017,2786,2138214,2,1057
199651291,2,1057,2002,18628,33357,2,1057
228181240,2,1057,2013,2548,28066,2,1057
236945450,2,761,2015,2786,37652,2,1057
244550000,2,1057,2014,2548,6104,2,1057
248328951,2,1057,2016,2548,35363,2,1057
280869165,2,1057,0,2548,6104,2,1057
324285571,2,1057,2017,2786,12452,2,1057
325123566,2,1057,2009,2548,6104,2,1057
361101313,2,1057,0,2786,83414,2,1057
371203858,2,1057,0,18628,52529,2,1057
381260186,2,1057,2015,21185,79363,2,1057
5762793,2,1057,2005,2786,83417,2,1057
17209740,2,1057,2017,2548,6104,2,1057
26573907,2,1057,2008,2786,76457,2,1057
29807168,2,1057,2016,2786,37652,2,1057
57898529,2,1057,0,18628,86696,2,1057
94432794,2,1057,2021,2786,76457,2,1057
157053701,2,1057,2005,2786,83415,2,1057
161658301,2,1507488,0,21185,56762,2,1057
217409560,2,1057,2015,2786,37652,2,1057
5496319,2,1057,2010,2548,82524,2,1057
7515541,2,1057,2009,2786,76457,2,1057
12085156,2,1057,2011,2786,76457,2,1057
12521134,2,0,0,2786,6638,2,1057
29811745,2,1057,2013,2786,925005,2,1057
30634294,2,0,0,2786,76457,2,1057
140088969,2,1057,2014,2786,83415,2,1057
298950017,2,1057,0,39528,86797,2,1057
10390138,2,1057,2010,2786,83419,2,1057
11383263,88,1912460,0,2786,54622,2,1057
16478297,2,1057,2009,2786,83415,2,1057
20832605,2,1057,2006,2786,83419,2,1057
58262373,2,1057,2011,2548,46218,2,1057
74848937,2,1057,0,2548,6104,2,1057
87832298,2,1057,2015,2786,37652,2,1057
114783496,2,1057,0,2548,55715,2,1057
133404654,2,1057,0,2786,37652,2,1057
137077718,2,1057,2009,2548,6104,2,1057
151147742,2,1057,2004,2548,82524,2,1057
288410200,2,1057,2014,2786,37652,2,1057
11509678,160,6949,2009,2786,83419,2,1057
11885876,2,1057,0,39528,86797,2,1057
29149379,2,1057,2012,2786,83415,2,1057
35415229,2,1057,0,2786,83415,2,1057
44345424,65,219,2014,2548,56949,2,1057
65772691,2,1057,0,2548,56949,2,1057
74604873,2,1057,0,2548,55715,2,1057
78958749,2,1057,2011,2786,83419,2,1057
79987802,2,1057,2015,2548,6104,2,1057
87637788,2,1057,2009,2786,81300,2,1057
94050127,2,1057,2016,2548,1150125,2,1057
134448034,2,1507379,2014,2786,54622,2,1057
167600152,2,1057,2012,2548,35363,2,1057
194727949,2,1057,2009,2548,1150125,2,1057
23420430,2,1057,0,2786,12452,2,1057
24804667,2,1057,2011,21185,79363,2,1057
50604381,2,1057,0,2786,54622,2,1057
146017819,2,1057,2014,2786,76457,2,1057
194497183,2,1507917,2015,39528,86797,2,1057
7245000,2,1057,0,2548,82524,2,1057
17976134,2,1057,2009,2786,76457,2,1057
25463717,2,1057,2010,2786,76457,2,1057
26449367,2,1057,2007,2786,81300,2,1057
41531082,2,1057,2009,2786,54622,2,1057
54403139,2,1057,2003,2548,56949,2,1057
57921263,2,1057,2009,2786,6638,2,1057
66336237,2,1508026,0,2786,37652,2,1057
115681503,2,1057,2009,2548,6104,2,1057
137204846,2,1507888,2006,2786,76457,2,1057
190541931,2,1057,2008,2548,6104,2,1057
203665040,2,1057,2007,2548,6104,2,1057
206218912,2,1057,0,2786,83419,2,1057
243072548,2,1057,2014,2786,37652,2,1057
268384598,2,1057,2007,2786,83419,2,1057
283873958,2,1057,0,2786,54622,2,1057
339738503,2,1057,0,2548,35363,2,1057
12658598,2,1057,1980,2548,82522,2,1057
14444400,2,314,2015,18628,33357,2,1057
18561743,160,1922897,2014,2548,12612,2,1057
20961787,2,1057,2014,2548,12612,2,1057
21637691,2,1057,2014,2548,6104,2,1057
25688130,2,0,2010,761128,1680065,2,0
29079897,2,1057,0,2786,76457,2,1057
33185736,2,1057,2013,2548,12612,2,1057
33922935,2,1057,2002,2786,961614,2,1057
36630105,2,1057,2014,2548,12612,2,1057
53698333,2,1507566,2015,2548,12612,2,1057
63867482,2,1057,2014,2548,6104,2,1057
77287319,2,1057,2014,2548,12612,2,1057
82882803,2,1057,0,2548,12612,2,1057
84119668,2,4652,2014,2548,12612,2,1057
98678409,2,1057,2014,2548,82522,2,1057
103748921,2,1057,0,2548,6104,2,1057
116112672,2,1057,0,2786,37652,2,1057
136467001,2,1057,2000,2548,82524,2,1057
163834147,2,1057,2012,2786,37652,2,1057
189757721,2,1057,2010,2786,925005,2,1057
260701578,2,1057,2013,2548,82524,2,1057
2452753,2,314,0,1096,31263,2,314
11045155,2,314,2011,1096,31263,2,314
14901897,2,1057,0,2548,56949,2,1057
151340292,2,0,2013,2881,33457,2,314
11681374,2,1057,2005,2548,6104,2,1057
27472811,2,1057,0,2548,82524,2,1057
30393290,10,273,2006,21185,38643,2,1057
50982931,2,1057,0,2786,81300,2,1057
64634649,2,1057,2006,2786,74708,2,1057
98496555,2,1057,0,2548,46218,2,1057
103116818,2,9017,0,2548,46218,2,1057
132036669,2,314,2009,2548,6104,2,1057
133702005,2,1057,1994,2548,6104,2,1057
137213067,2,1057,0,2786,925005,2,1057
155314923,2,1057,0,18628,41698,2,1057
243539737,2,1057,2012,2548,55715,2,1057
246693964,2,1057,2007,2548,35363,2,1057
261180043,2,1057,2008,2548,6104,2,1057
285437875,2,1057,2015,2548,6104,2,1057
333192007,2,1057,0,2548,55715,2,1057
367180596,2,314,2017,1096,5972,2,314
10333207,2,1057,0,2786,83414,2,1057
12464062,2,1057,2011,2786,83419,2,1057
20044078,2,1057,2014,2548,6104,2,1057
20594280,2,1057,0,2548,82524,2,1057
24305509,2,1057,2017,24349,2211643,2,1057
39390773,2,1057,0,2786,37652,2,1057
60731827,2,1057,2014,2548,46218,2,1057
83441361,87,9072,2013,2786,83415,2,1057
86667357,2,1057,0,2786,37652,2,1057
113410104,2,1057,2017,2786,54622,2,1057
124580077,2,1057,2011,39528,86845,2,1057
135914177,2,1057,0,2548,6104,2,1057
136577852,2,1057,0,21185,38643,2,1057
151810954,2,1057,2008,2786,6638,2,1057
151810954,2,1057,2013,2786,37652,2,1057
167241640,2,1057,0,2786,37652,2,1057
194867524,2,1057,2014,2548,6104,2,1057
196823142,2,0,2012,2786,76457,2,1057
223508143,13,1932227,2010,39528,86809,2,1057
230584419,2,1057,2012,2548,2175724,2,1057
298823312,2,1507742,2015,2786,37652,2,1057
301682392,2,1057,2015,2786,81300,2,1057
321936696,2,1057,2010,2548,6104,2,1057
6671026,2,1057,0,2786,83417,2,1057
6959932,2,0,2014,2786,76457,2,1057
7850120,2,1057,0,2786,12452,2,1057
8838031,2,1057,2012,2548,82525,2,1057
9060908,2,1057,2007,18628,86696,2,1057
14531043,2,1057,2014,2548,82524,2,1057
20300632,2,1057,2010,2548,42556,2,1057
23184675,2,1057,2012,2786,12452,2,1057
32282499,2,1057,0,2786,81300,2,1057
37029563,2,1057,0,2548,56949,2,1057
52834101,2,1057,2015,2548,28004,2,1057
52834101,2,1057,0,2548,28066,2,1057
63919678,2,1057,0,2548,46218,2,1057
67880064,2,1057,2017,39528,86845,2,1057
79728860,2,1057,2016,2786,37652,2,1057
90791388,2,1502020,2016,2786,74708,2,1057
96331778,2,1505053,1990,2548,35464,2,1057
96331778,2,1505053,2013,2881,6859,2,314
103874730,2,314,2013,2881,5270,2,314
138075287,2,1057,0,2548,6104,2,1057
141409574,2,1057,2017,2548,35363,2,1057
144062978,2,1057,0,2548,28066,2,1057
145902325,2,1057,0,2786,74708,2,1057
155050611,2,1057,0,2786,74708,2,1057
162372961,2,1057,2008,2786,37652,2,1057
172567148,2,1057,2017,2786,74708,2,1057
193874329,2,1057,2010,2548,6104,2,1057
196372010,2,16576,0,2786,74708,2,1057
197170615,2,1057,0,2786,83419,2,1057
198197411,2,1057,2013,2786,76457,2,1057
214845309,2,1057,2016,2548,42556,2,1057
218038551,2,1057,1993,2548,6104,2,1057
270030623,2,1057,2014,2548,78118,2,1057
297617650,2,1057,0,2548,28004,2,1057
27996758,2,1057,2007,2786,37652,2,1057
28207851,2,1057,2002,18628,52529,2,1057
38467097,2,1057,0,18628,33357,2,1057
44832688,2,1057,2014,18628,86696,2,1057
55276569,2,5514,0,761128,1680066,2,0
119490770,2,1057,2008,2548,78118,2,1057
126213994,2,1057,0,18628,33357,2,1057
143813835,2,1057,0,2548,6104,2,1057
144883439,2,1057,0,2548,6104,2,1057
147416812,2,1057,0,18628,33357,2,1057
166352035,2,1057,2006,18628,86696,2,1057
173628192,2,1057,2014,2548,55715,2,1057
183838938,2,1057,2012,2786,37652,2,1057
222120122,2,1057,0,2548,72667,2,1057
223586044,2,1057,2012,2786,37652,2,1057
300215077,2,1507681,1985,39528,86845,2,1057
309427903,2,1057,0,2548,6104,2,1057
313738247,2,314,0,2881,33473,2,314
321627287,2,1505136,0,2548,56949,2,1057
347715331,2,1057,2014,2548,6104,2,1057
354706222,2,1505282,0,761128,1680057,2,0
5042070,2,1057,2008,2548,82524,2,1057
10045055,2,1057,2010,2786,83419,2,1057
10101623,2,1057,0,2548,6104,2,1057
11145320,2,1057,2010,2786,12452,2,1057
11145320,2,1057,2013,2786,24700,2,1057
22621044,2,1507904,2004,2786,83419,2,1057
63576419,2,1057,2011,2548,12612,2,1057
106503730,2,1057,2015,2786,83415,2,1057
125944502,2,4103,2017,39528,86809,2,1057
136377810,2,0,2011,2548,6104,2,1057
317394851,2,1057,2009,2786,37652,2,1057
13172310,2,1057,2011,2786,37652,2,1057
15213996,2,1057,2012,2548,6104,2,1057
21887158,2,1057,2010,2786,83415,2,1057
23327732,2,1057,2014,2786,83417,2,1057
27555237,2,1057,2014,2786,83419,2,1057
32794547,2,1057,2010,2786,6638,2,1057
45753954,2,1507489,0,2786,54622,2,1057
62159277,2,1057,0,18628,52529,2,1057
66164198,2,1057,2015,24349,2211643,2,1057
71515589,2,0,2007,2786,54622,2,1057
78056567,2,1057,2013,2548,6104,2,1057
89557848,2,1057,0,2786,83417,2,1057
110838251,2,1057,2014,2786,83415,2,1057
112265421,2,1057,2012,2786,12452,2,1057
119959176,2,1057,2013,2786,24700,2,1057
119959176,2,1057,2013,2786,2138214,2,1057
132460595,2,1057,2014,2548,82524,2,1057
144229004,2,1057,2014,2548,6104,2,1057
163401446,2,1057,2011,2548,28004,2,1057
165751152,2,1057,2015,2548,12612,2,1057
270223050,2,1057,0,2786,81300,2,1057
18862299,2,0,2014,2786,83419,2,1057
